,Date,Open,High,Low,Close,Adj Close,Volume,ta_rsi,ta_stoch_k,ta_stoch_d,ta_stoch_rsi_k,ta_stoch_rsi_d
331,2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,10214.379883,49356071372.0,69.19737298996317,85.60197486225395,82.95204586854366,31.89990132089176,53.35012615918296
332,2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,10312.116211,43338264161.0,70.51309240073414,79.05605993192235,81.64331786738528,65.50091844580098,56.56745734734135
333,2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,9889.424805,43865054831.0,58.81273823495239,56.200719376668,73.61958472361478,0.0,32.46693992223096
334,2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,43374780305.0,59.58180623533752,43.61410315888349,59.62362748915795,5.563526833629382,23.68814842647683
335,2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,45998298412.0,53.71876812018363,23.344430893490834,41.05308447634744,0.0,1.85450894454317
336,2020-02-18,9691.230469,10161.935547,9632.382813,10141.996094,10141.996094,47271023953.0,61.303724283157855,41.37379542550081,36.11077649262506,45.16380674963121,16.90911119442024
337,2020-02-19,10143.798828,10191.675781,9611.223633,9633.386719,9633.386719,46992019709.0,51.143369347633815,36.78673386538346,33.834986728125045,0.0,15.054602249877114
338,2020-02-20,9629.325195,9643.216797,9507.900391,9608.475586,9608.475586,44925260236.0,50.700143568489985,35.2968349825546,37.81912142447963,0.0,15.054602249877114
339,2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,40930547512.0,52.09932102525294,18.653434213663655,30.245667687200584,13.195329902355365,4.398443300785164
340,2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,35838025154.0,51.62855740924076,21.196797740424046,25.049022312214117,8.755663447409882,7.316997783255125
341,2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,41185185761.0,56.39587072254395,36.592499950512405,25.480910634866717,100.0,40.65033111658846
342,2020-02-24,9921.583008,9951.746094,9537.042969,9650.174805,9650.174805,45080496648.0,50.742168798484386,38.56432947909849,32.117875723344994,0.7378378362890748,36.49783376123303
343,2020-02-25,9651.3125,9652.737305,9305.021484,9341.705078,9341.705078,42515259129.0,45.24924314432269,32.885268843160034,36.01403275759032,0.0,33.57927927876307
344,2020-02-26,9338.290039,9354.77832,8704.426758,8820.522461,8820.522461,50420050761.0,37.80320333128883,15.678251905862318,29.042616742706958,0.0,0.24594594542973405
345,2020-02-27,8825.09375,8932.892578,8577.199219,8784.494141,8784.494141,45470195695.0,37.34570088395969,10.020264459594062,19.52792840287215,0.0,4.244752697483515e-14
346,2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,44605450442.0,35.89104244154582,12.23154695076264,12.643354438739685,0.0,4.244752697483515e-14
347,2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,35792392544.0,34.93687863941465,12.19205745713252,11.48128962249642,0.0,4.244752697483515e-14
348,2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,35349164300.0,34.43606629038514,10.607229532752587,11.676944646882594,0.0,4.244752697483515e-14
349,2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,42857674408.0,41.875429987093945,35.27385891331753,19.357715301067557,99.99999999999999,33.33333333333337
350,2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,42386715820.0,40.55459107956552,55.65569317835044,33.845593874806866,82.24527041052221,60.74842347017411
351,2020-03-04,8788.541992,8843.366211,8712.431641,8755.246094,8755.246094,34746706368.0,40.014443815660755,73.24855596931503,54.72603602032768,74.98460557511798,85.74329199521344
352,2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,39698054597.0,47.50106460321356,74.66833586621367,67.85752833795972,99.99999999999999,85.74329199521344
353,2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,9122.545898,40826885650.0,48.43896435231926,82.18697803289247,76.7012899561404,100.0,91.66153519170604
354,2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,36216930369.0,44.300508828001014,75.91757848455948,77.59096412788857,50.876070557248354,83.62535685241615
355,2020-03-08,8908.206055,8914.34375,8105.25293,8108.116211,8108.116211,39973102120.0,32.88752129427127,45.818982519625884,67.9745130123593,0.0,50.29202351908282
356,2020-03-09,8111.146484000001,8177.793456999999,7690.098145,7923.644531,7923.644531,46936995808.0,30.914291188233477,20.124064184871802,47.286875063019075,0.0,16.958690185749486
357,2020-03-10,7922.146973000001,8136.945312999999,7814.763184,7909.729492,7909.729492,42213940993.0,30.764345604056427,10.31313688576307,25.418727863420273,0.0,3.315866100213801e-14
358,2020-03-11,7910.089844,7950.814453,7642.8125,7911.430176000001,7911.430176000001,38682762604.0,30.808517994411755,16.11246053932717,15.516553869987368,0.32632873602757756,0.10877624534255902
359,2020-03-12,7913.616211,7929.116211,4860.354004,4970.788086,4970.788086,53980357243.0,14.080536677256173,11.75188099802969,12.725826141039997,0.0,0.10877624534255902
360,2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,74156772074.0,23.142024463969793,18.725402144757613,15.529914560704844,53.82927368225916,18.05186747276228
361,2020-03-14,5573.077636999999,5625.226563,5125.069336,5200.366211,5200.366211,36154506007.0,21.6361411924394,21.880041099529024,17.45244141410546,45.167461464310016,32.99891171552309
362,2020-03-15,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,33997889638.0,24.43366663366157,32.118298781613,24.241247341966567,61.891089905675706,53.62927501741499
363,2020-03-16,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026429.0,22.714702315132225,28.104497297135413,27.367612392759167,83.39667013002348,63.485073833336436
364,2020-03-17,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935.0,25.854040708417052,40.6005046739536,33.60776691756735,100.0,81.76258667856644
365,2020-03-18,,,,,,,,,,,
366,2020-03-19,5260.851074,5376.45752,5260.851074,5293.966797,5293.966797,38646476800.0,,,,,
